trip_id,Trip_SequenceNo.,Trip_Origin,Trip_Destination,Trip_Length,Trip_TimingFrom,Trip_TimingTo,Trip_Duration
trip_3583,2,KRP,CNS,14.5,05:50:00,06:30:00,00:40:00
trip_3584,3,CNS,TNF,12,06:35:00,07:20:00,00:45:00
trip_3585,4,TNF,CNS,12,07:25:00,08:10:00,00:45:00
trip_3586,5,CNS,TNF,12,08:15:00,09:00:00,00:45:00
trip_3587,6,TNF,CNS,12,09:05:00,09:50:00,00:45:00
trip_3588,7,CNS,TNF,12,09:55:00,10:40:00,00:45:00
trip_3589,8,TNF,CNS,12,10:45:00,11:30:00,00:45:00
trip_3590,9,CNS,KRP,14.5,12:00:00,12:50:00,00:50:00
trip_3591,10,KRP,BMT-29,0.4,12:50:00,12:55:00,00:05:00
trip_3592,11,BMT-29,KRP,0.4,14:40:00,14:45:00,00:05:00
trip_3593,12,KRP,CNS,14.5,14:45:00,15:35:00,00:50:00
trip_3594,13,CNS,TNF,12,15:40:00,16:25:00,00:45:00
trip_3595,14,TNF,CNS,12,16:30:00,17:15:00,00:45:00
trip_3596,15,CNS,TNF,12,17:45:00,18:30:00,00:45:00
trip_3597,16,TNF,CNS,12,18:35:00,19:20:00,00:45:00
trip_3598,17,CNS,TNF,12,19:25:00,20:10:00,00:45:00
trip_3599,18,TNF,CNS,12,20:15:00,21:00:00,00:45:00
trip_3600,19,CNS,KRP,14.5,21:05:00,21:55:00,00:50:00
trip_3601,20,KRP,BMT-29,0.4,21:55:00,22:00:00,00:05:00
trip_3602,1,BMT-29,KRP,0.4,08:00:00,08:05:00,00:05:00
trip_3603,2,KRP,CNS,14.5,08:10:00,09:00:00,00:50:00
trip_3604,3,CNS,TNF,12,09:05:00,09:50:00,00:45:00
trip_3605,4,TNF,CNS,12,09:55:00,10:40:00,00:45:00
trip_3606,5,CNS,KRP,14.5,10:45:00,11:30:00,00:45:00
trip_3607,6,KRP,BMT-29,0.4,11:35:00,11:40:00,00:05:00
trip_3608,7,BMT-29,KRP,0.4,12:40:00,12:45:00,00:05:00
trip_3609,8,KRP,CNS,14.5,12:50:00,13:35:00,00:45:00
trip_3610,9,CNS,TNF,12,14:10:00,14:55:00,00:45:00
trip_3611,10,TNF,CNS,12,15:00:00,15:40:00,00:40:00
trip_3612,11,CNS,TNF,12,16:10:00,16:55:00,00:45:00
trip_3613,12,TNF,CNS,12,17:00:00,17:45:00,00:45:00
